0,1,2,3
-26.40638888,-52.85027777,943.57,20.69463155229172
-26.913704,-49.267978,72.24,21.36595014863938
-27.16916666,-51.55888888,767.63,19.642789741108153
-28.126992,-49.47961,1790.38,11.875464387464389
-26.286562,-53.633114,807.54,20.345571493624767
-26.081303,-48.641774,6.18,21.147156029218056
-26.7861111,-53.51388888,645.0,23.20309455587392
-26.938666,-52.39809,878.74,19.665903916211292
-26.819156,-50.98552,944.26,17.52565864833906
-27.288624,-50.604283,978.1,17.419831511839707
-26.93749999,-50.14555555,591.67,16.380946388119806
-26.248411,-49.580624,856.89,17.61265938069217
-27.41841,-49.646874,479.79,18.785951730418944
-26.3936111,-50.36333333,799.58,17.87966757741348
-27.802228,-50.335457,952.7,16.7004210948466
-28.60444444,-48.81333333,34.36,20.632629161882896
-28.931353,-49.49792,2.0,20.260410256410257
-26.950924,-48.762031,9.76,20.34346809680968
-27.6786111,-49.04194444,881.0,17.194119294315318
-27.0853111,-52.6357111,679.0,20.701242023701003
-27.3886111,-51.21583333,963.0,17.92137648131267
